# V (a.u.^3)     Thermal pressure (GPa)
# T=     0.0
 57.2934636363636       1.3622344669993
 57.2184818181818       1.3658832498558
 57.1435000000000       1.3695178402293
 57.0685181818182       1.3731379523101
 56.9935363636364       1.3767431288034
 56.9185545454545       1.3803333370449
 56.8435727272727       1.3839080217479
 56.7685909090909       1.3874668399408
 56.6936090909091       1.3910097507936
 56.6186272727273       1.3945361745216
 56.5436454545455       1.3980459886347
 56.4686636363636       1.4015385480203
 56.3936818181818       1.4050138853422
 56.3187000000000       1.4084712656617
 56.2437181818182       1.4119105174931
 56.1687363636364       1.4153314856828
 56.0937545454545       1.4187336802714
 56.0187727272727       1.4221166031341
 55.9437909090909       1.4254800092909
 55.8688090909091       1.4288236292650
 55.7938272727273       1.4321468506066
 55.7188454545455       1.4354495508265
 55.6438636363636       1.4387311746377
 55.5688818181818       1.4419915178901
 55.4939000000000       1.4452296578277
 55.4189181818182       1.4484459129238
 55.3439363636364       1.4516395890697
 55.2689545454545       1.4548101228123
 55.1939727272727       1.4579574079939
 55.1189909090909       1.4610807750036
 55.0440090909091       1.4641796930525
 54.9690272727273       1.4672541458084
 54.8940454545455       1.4703033983325
 54.8190636363636       1.4733272791394
 54.7440818181818       1.4763249961285
 54.6691000000000       1.4792961736641
 54.5941181818182       1.4822405667671
 54.5191363636364       1.4851576038180
 54.4441545454545       1.4880467540283
 54.3691727272727       1.4909076090983
 54.2941909090909       1.4937395565792
 54.2192090909091       1.4965425883050
 54.1442272727273       1.4993156100336
 54.0692454545455       1.5020584502794
 53.9942636363636       1.5047705047594
 53.9192818181818       1.5074515284942
 53.8443000000000       1.5101005170674
 53.7693181818182       1.5127172010014
 53.6943363636364       1.5153012046608
 53.6193545454545       1.5178516624512
 53.5443727272727       1.5203684437173
 53.4693909090909       1.5228507645239
 53.3944090909091       1.5252979797583
 53.3194272727273       1.5277096402915
 53.2444454545455       1.5300853541556
 53.1694636363636       1.5324239536154
 53.0944818181818       1.5347256591521
 53.0195000000000       1.5369893520258
 52.9445181818182       1.5392146566008
 52.8695363636364       1.5414007154492
 52.7945545454545       1.5435473815828
 52.7195727272727       1.5456534791000
 52.6445909090909       1.5477187385230
 52.5696090909091       1.5497424249133
 52.4946272727273       1.5517238033322
 52.4196454545455       1.5536624246502
 52.3446636363636       1.5555576110908
 52.2696818181818       1.5574086195491
 52.1947000000000       1.5592145109368
 52.1197181818182       1.5609749912787
 52.0447363636364       1.5626893827977
 51.9697545454545       1.5643565994175
 51.8947727272727       1.5659761675115
 51.8197909090909       1.5675475317922
 51.7448090909091       1.5690698756616
 51.6698272727273       1.5705421457069
 51.5948454545454       1.5719639662930
 51.5198636363636       1.5733345289875
 51.4448818181818       1.5746526823859
 51.3699000000000       1.5759183448291
 51.2949181818182       1.5771300464394
 51.2199363636364       1.5782874524111
 51.1449545454545       1.5793894766684
 51.0699727272727       1.5804354822644
 50.9949909090909       1.5814248730823
 50.9200090909091       1.5823560649203
 50.8450272727273       1.5832288536292
 50.7700454545455       1.5840423654487
 50.6950636363636       1.5847953918127
 50.6200818181818       1.5854872631102
 50.5451000000000       1.5861171545770
# T=   200.0
 57.9683000000000       1.8454919512626
 57.8933181818182       1.8504130845045
 57.8183363636364       1.8553229650180
 57.7433545454545       1.8602210946784
 57.6683727272727       1.8651069426962
 57.5933909090909       1.8699808602092
 57.5184090909091       1.8748416958133
 57.4434272727273       1.8796898169777
 57.3684454545455       1.8845245949216
 57.2934636363636       1.8893456540096
 57.2184818181818       1.8941528309222
 57.1435000000000       1.8989456275340
 57.0685181818182       1.9037240030152
 56.9935363636364       1.9084873449168
 56.9185545454545       1.9132353347655
 56.8435727272727       1.9179676295900
 56.7685909090909       1.9226839680784
 56.6936090909091       1.9273839664296
 56.6186272727273       1.9320672490084
 56.5436454545455       1.9367333666852
 56.4686636363636       1.9413820663148
 56.3936818181818       1.9460129722617
 56.3187000000000       1.9506255292389
 56.2437181818182       1.9552194024411
 56.1687363636364       1.9597944857104
 56.0937545454545       1.9643500522739
 56.0187727272727       1.9688858734842
 55.9437909090909       1.9734013940543
 55.8688090909091       1.9778963363408
 55.7938272727273       1.9823701613882
 55.7188454545455       1.9868226813793
 55.6438636363636       1.9912532675330
 55.5688818181818       1.9956614380560
 55.4939000000000       2.0000468989732
 55.4189181818182       2.0044092664831
 55.3439363636364       2.0087478628088
 55.2689545454545       2.0130623204809
 55.1939727272727       2.0173522230343
 55.1189909090909       2.0216172519955
 55.0440090909091       2.0258565172722
 54.9690272727273       2.0300698882085
 54.8940454545455       2.0342568340151
 54.8190636363636       2.0384168810652
 54.7440818181818       2.0425492780880
 54.6691000000000       2.0466538862619
 54.5941181818182       2.0507299869797
 54.5191363636364       2.0547770412868
 54.4441545454545       2.0587945428920
 54.3691727272727       2.0627820181680
 54.2941909090909       2.0667390343176
 54.2192090909091       2.0706648237383
 54.1442272727273       2.0745589209686
 54.0692454545455       2.0784209013776
 53.9942636363636       2.0822500381923
 53.9192818181818       2.0860458904500
 53.8443000000000       2.0898075843896
 53.7693181818182       2.0935349730237
 53.6943363636364       2.0972272479195
 53.6193545454545       2.1008836823042
 53.5443727272727       2.1045037290575
 53.4693909090909       2.1080871921949
 53.3944090909091       2.1116328713168
 53.3194272727273       2.1151403172944
 53.2444454545455       2.1186090564997
 53.1694636363636       2.1220381171811
 53.0944818181818       2.1254272216948
 53.0195000000000       2.1287756024384
 52.9445181818182       2.1320824999749
 52.8695363636364       2.1353471222038
 52.7945545454545       2.1385690934899
 52.7195727272727       2.1417473849189
 52.6445909090909       2.1448814901997
 52.5696090909091       2.1479707152236
 52.4946272727273       2.1510141780640
 52.4196454545455       2.1540112662719
 52.3446636363636       2.1569613510669
 52.2696818181818       2.1598636403479
 52.1947000000000       2.1627171133670
 52.1197181818182       2.1655209780233
 52.0447363636364       2.1682749893375
 51.9697545454545       2.1709777182618
 51.8947727272727       2.1736287483313
 51.8197909090909       2.1762272466154
 51.7448090909091       2.1787723801835
 51.6698272727273       2.1812631364531
 51.5948454545454       2.1836988213159
 51.5198636363636       2.1860786835010
 51.4448818181818       2.1884016614300
 51.3699000000000       2.1906669058410
 51.2949181818182       2.1928736246330
 51.2199363636364       2.1950210991992
 51.1449545454545       2.1971079494882
 51.0699727272727       2.1991336610429
 50.9949909090909       2.2010972131151
 50.9200090909091       2.2029975277948
 50.8450272727273       2.2048336986570
 50.7700454545455       2.2066050560916
 50.6950636363636       2.2083101057231
 50.6200818181818       2.2099482840981
 50.5451000000000       2.2115183581532
# T=   250.0
 57.9683000000000       2.3619836986059
 57.8933181818182       2.3681267001099
 57.8183363636364       2.3742579262628
 57.7433545454545       2.3803768217774
 57.6683727272727       2.3864829701884
 57.5933909090909       2.3925765184835
 57.5184090909091       2.3986563315908
 57.4434272727273       2.4047227524819
 57.3684454545455       2.4107749890558
 57.2934636363636       2.4168127963331
 57.2184818181818       2.4228358231766
 57.1435000000000       2.4288436694526
 57.0685181818182       2.4348361555097
 56.9935363636364       2.4408124892474
 56.9185545454545       2.4467725155116
 56.8435727272727       2.4527158015054
 56.7685909090909       2.4586419715934
 56.6936090909091       2.4645505358163
 56.6186272727273       2.4704413063565
 56.5436454545455       2.4763134257857
 56.4686636363636       2.4821669186016
 56.3936818181818       2.4880011641894
 56.3187000000000       2.4938156480920
 56.2437181818182       2.4996098803504
 56.1687363636364       2.5053837874705
 56.0937545454545       2.5111365936835
 56.0187727272727       2.5168678171968
 55.9437909090909       2.5225771477027
 55.8688090909091       2.5282640952420
 55.7938272727273       2.5339281208595
 55.7188454545455       2.5395688734179
 55.6438636363636       2.5451855199871
 55.5688818181818       2.5507780197366
 55.4939000000000       2.5563454580763
 55.4189181818182       2.5618876226904
 55.3439363636364       2.5674039419602
 55.2689545454545       2.5728937462745
 55.1939727272727       2.5783567824880
 55.1189909090909       2.5837922666660
 55.0440090909091       2.5891995781938
 54.9690272727273       2.5945784720915
 54.8940454545455       2.5999280337687
 54.8190636363636       2.6052481652340
 54.7440818181818       2.6105379518966
 54.6691000000000       2.6157968874656
 54.5941181818182       2.6210243921558
 54.5191363636364       2.6262200005064
 54.4441545454545       2.6313829367483
 54.3691727272727       2.6365124822752
 54.2941909090909       2.6416083676091
 54.2192090909091       2.6466698986418
 54.1442272727273       2.6516961444504
 54.0692454545455       2.6566869417156
 53.9942636363636       2.6616411635312
 53.9192818181818       2.6665585485855
 53.8443000000000       2.6714381986205
 53.7693181818182       2.6762793215353
 53.6943363636364       2.6810815008645
 53.6193545454545       2.6858440180015
 53.5443727272727       2.6905659665222
 53.4693909090909       2.6952471259447
 53.3944090909091       2.6998862713710
 53.3194272727273       2.7044827658546
 53.2444454545455       2.7090360541081
 53.1694636363636       2.7135451807114
 53.0944818181818       2.7180096638715
 53.0195000000000       2.7224287768155
 52.9445181818182       2.7268013436411
 52.8695363636364       2.7311267682320
 52.7945545454545       2.7354045034670
 52.7195727272727       2.7396333897758
 52.6445909090909       2.7438128555397
 52.5696090909091       2.7479420433302
 52.4946272727273       2.7520199242330
 52.4196454545455       2.7560459266291
 52.3446636363636       2.7600192094220
 52.2696818181818       2.7639388580214
 52.1947000000000       2.7678035985336
 52.1197181818182       2.7716130226593
 52.0447363636364       2.7753661913100
 51.9697545454545       2.7790619775794
 51.8947727272727       2.7826996301976
 51.8197909090909       2.7862782019097
 51.7448090909091       2.7897967372957
 51.6698272727273       2.7932540849511
 51.5948454545454       2.7966496569255
 51.5198636363636       2.7999822364868
 51.4448818181818       2.8032509090444
 51.3699000000000       2.8064546538508
 51.2949181818182       2.8095923358331
 51.2199363636364       2.8126630812316
 51.1449545454545       2.8156657713058
 51.0699727272727       2.8185993363116
 50.9949909090909       2.8214628779911
 50.9200090909091       2.8242551061179
 50.8450272727273       2.8269749019523
 50.7700454545455       2.8296215387214
 50.6950636363636       2.8321933668965
 50.6200818181818       2.8346895290487
 50.5451000000000       2.8371088656082
# T=   300.0
 57.9683000000000       2.5681282567186
 57.8933181818182       2.5889827467776
 57.8183363636364       2.6096587365569
 57.7433545454545       2.6301528453386
 57.6683727272727       2.6504618965540
 57.5933909090909       2.6705831627642
 57.5184090909091       2.6905128876156
 57.4434272727273       2.7102482048475
 57.3684454545455       2.7297856684138
 57.2934636363636       2.7491218077706
 57.2184818181818       2.7682535116775
 57.1435000000000       2.7871772442625
 57.0685181818182       2.8058896166417
 56.9935363636364       2.8243869867856
 56.9185545454545       2.8426657861584
 56.8435727272727       2.8607228626896
 56.7685909090909       2.8785540353947
 56.6936090909091       2.8961559072236
 56.6186272727273       2.9135249178065
 56.5436454545455       2.9306570413127
 56.4686636363636       2.9475484642267
 56.3936818181818       2.9641955200210
 56.3187000000000       2.9805941828647
 56.2437181818182       2.9967406065787
 56.1687363636364       3.0126307571660
 56.0937545454545       3.0282607394512
 56.0187727272727       3.0436262336284
 55.9437909090909       3.0587231567044
 55.8688090909091       3.0735473766910
 55.7938272727273       3.0880945656151
 55.7188454545455       3.1023607384761
 55.6438636363636       3.1163412161645
 55.5688818181818       3.1300315645495
 55.4939000000000       3.1434275536510
 55.4189181818182       3.1565247901685
 55.3439363636364       3.1693184480049
 55.2689545454545       3.1818039052117
 55.1939727272727       3.1939767929871
 55.1189909090909       3.2058323505614
 55.0440090909091       3.2173652782099
 54.9690272727273       3.2285713949477
 54.8940454545455       3.2394454173823
 54.8190636363636       3.2499826255740
 54.7440818181818       3.2601777034665
 54.6691000000000       3.2700259147877
 54.5941181818182       3.2795221068008
 54.5191363636364       3.2886607348015
 54.4441545454545       3.2974367358788
 54.3691727272727       3.3058449817938
 54.2941909090909       3.3138798216843
 54.2192090909091       3.3215359068299
 54.1442272727273       3.3288077006922
 54.0692454545455       3.3356896095710
 53.9942636363636       3.3421760316003
 53.9192818181818       3.3482610872705
 53.8443000000000       3.3539391257194
 53.7693181818182       3.3592042837695
 53.6943363636364       3.3640506982429
 53.6193545454545       3.3684720486666
 53.5443727272727       3.3724625126935
 53.4693909090909       3.3760160964896
 53.3944090909091       3.3791262264365
 53.3194272727273       3.3817867617133
 53.2444454545455       3.3839912185273
 53.1694636363636       3.3857332437415
 53.0944818181818       3.3870064760533
 53.0195000000000       3.3878039335451
 52.9445181818182       3.3881191977518
 52.8695363636364       3.3879453439180
 52.7945545454545       3.3872755861094
 52.7195727272727       3.3861030159023
 52.6445909090909       3.3844204227315
 52.5696090909091       3.3822209226709
 52.4946272727273       3.3794970765074
 52.4196454545455       3.3762418859919
 52.3446636363636       3.3724477812553
 52.2696818181818       3.3681074619067
 52.1947000000000       3.3632131294297
 52.1197181818182       3.3577571486278
 52.0447363636364       3.3517321292840
 51.9697545454545       3.3451297175949
 51.8947727272727       3.3379424498498
 51.8197909090909       3.3301620130752
 51.7448090909091       3.3217805189291
 51.6698272727273       3.3127893686287
 51.5948454545454       3.3031804941801
 51.5198636363636       3.2929455009501
 51.4448818181818       3.2820757656576
 51.3699000000000       3.2705627385163
 51.2949181818182       3.2583972899539
 51.2199363636364       3.2455712621506
 51.1449545454545       3.2320750029118
 51.0699727272727       3.2178998971222
 50.9949909090909       3.2030367008866
 50.9200090909091       3.1874759171634
 50.8450272727273       3.1712083265547
 50.7700454545455       3.1542243911896
 50.6950636363636       3.1365142220594
 50.6200818181818       3.1180681588032
 50.5451000000000       3.0988765982218
# T=   350.0
 57.9683000000000       3.1422029742815
 57.8933181818182       3.1617853017729
 57.8183363636364       3.1812194901189
 57.7433545454545       3.2005024689095
 57.6683727272727       3.2196315923647
 57.5933909090909       3.2386045658430
 57.5184090909091       3.2574180739542
 57.4434272727273       3.2760699772100
 57.3684454545455       3.2945569438882
 57.2934636363636       3.3128763037115
 57.2184818181818       3.3310252312491
 57.1435000000000       3.3490008357418
 57.0685181818182       3.3668001039410
 56.9935363636364       3.3844201777518
 56.9185545454545       3.4018579540997
 56.8435727272727       3.4191102400841
 56.7685909090909       3.4361740959505
 56.6936090909091       3.4530465574459
 56.6186272727273       3.4697242111883
 56.5436454545455       3.4862038642774
 56.4686636363636       3.5024824708006
 56.3936818181818       3.5185565520480
 56.3187000000000       3.5344227599653
 56.2437181818182       3.5500779343164
 56.1687363636364       3.5655186208892
 56.0937545454545       3.5807412919777
 56.0187727272727       3.5957424933705
 55.9437909090909       3.6105185830376
 55.8688090909091       3.6250663109168
 55.7938272727273       3.6393816756753
 55.7188454545455       3.6534612965949
 55.6438636363636       3.6673014663183
 55.5688818181818       3.6808983876618
 55.4939000000000       3.6942480592929
 55.4189181818182       3.7073469780036
 55.3439363636364       3.7201910363030
 55.2689545454545       3.7327763390160
 55.1939727272727       3.7450990481295
 55.1189909090909       3.7571550888168
 55.0440090909091       3.7689400922753
 54.9690272727273       3.7804503184836
 54.8940454545455       3.7916812924816
 54.8190636363636       3.8026291762563
 54.7440818181818       3.8132893396937
 54.6691000000000       3.8236574384894
 54.5941181818182       3.8337294876422
 54.5191363636364       3.8435006120593
 54.4441545454545       3.8529664429377
 54.3691727272727       3.8621225624798
 54.2941909090909       3.8709642752433
 54.2192090909091       3.8794870246087
 54.1442272727273       3.8876859926443
 54.0692454545455       3.8955564267462
 53.9942636363636       3.9030935906432
 53.9192818181818       3.9102924132579
 53.8443000000000       3.9171481419870
 53.7693181818182       3.9236555914293
 53.6943363636364       3.9298098538275
 53.6193545454545       3.9356057192828
 53.5443727272727       3.9410380595565
 53.4693909090909       3.9461017954052
 53.3944090909091       3.9507911044813
 53.3194272727273       3.9551009238736
 53.2444454545455       3.9590259375257
 53.1694636363636       3.9625601761018
 53.0944818181818       3.9656986420189
 53.0195000000000       3.9684353986056
 52.9445181818182       3.9707647215054
 52.8695363636364       3.9726807148775
 52.7945545454545       3.9741778013529
 52.7195727272727       3.9752497911152
 52.6445909090909       3.9758908618163
 52.5696090909091       3.9760949052991
 52.4946272727273       3.9758556827503
 52.4196454545455       3.9751669471912
 52.3446636363636       3.9740225986303
 52.2696818181818       3.9724162267692
 52.1947000000000       3.9703411354994
 52.1197181818182       3.9677908900244
 52.0447363636364       3.9647590147177
 51.9697545454545       3.9612385194952
 51.8947727272727       3.9572231573783
 51.8197909090909       3.9527056279758
 51.7448090909091       3.9476790555277
 51.6698272727273       3.9421363846225
 51.5948454545454       3.9360707395001
 51.5198636363636       3.9294748197697
 51.4448818181818       3.9223410800602
 51.3699000000000       3.9146623833005
 51.2949181818182       3.9064310616299
 51.2199363636364       3.8976399371472
 51.1449545454545       3.8882808928626
 51.0699727272727       3.8783464568992
 50.9949909090909       3.8678288062430
 50.9200090909091       3.8567197585762
 50.8450272727273       3.8450116215404
 50.7700454545455       3.8326960250002
 50.6950636363636       3.8197645661568
 50.6200818181818       3.8062091443519
 50.5451000000000       3.7920213241229
# T=   400.0
 57.9683000000000       3.5822385336072
 57.8933181818182       3.6064382278412
 57.8183363636364       3.6304475321205
 57.7433545454545       3.6542626329299
 57.6683727272727       3.6778803455346
 57.5933909090909       3.7012972565532
 57.5184090909091       3.7245095606360
 57.4434272727273       3.7475143506923
 57.3684454545455       3.7703073559115
 57.2934636363636       3.7928854895512
 57.2184818181818       3.8152446931163
 57.1435000000000       3.8373815042291
 57.0685181818182       3.8592922808599
 56.9935363636364       3.8809728256921
 56.9185545454545       3.9024195865221
 56.8435727272727       3.9236287335025
