# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 6000.00      -1.0964548566798
# V=  83.9494000000000
    0.00      -0.4878382618476
  100.00      -0.4878745049670
  200.00      -0.4883098670660
  300.00      -0.4893908133174
  400.00      -0.4911315448201
  500.00      -0.4934933762232
  600.00      -0.4964221547549
  700.00      -0.4998631957689
  800.00      -0.5037669043038
  900.00      -0.5080900688481
 1000.00      -0.5127955390336
 1100.00      -0.5178514324583
 1200.00      -0.5232302955476
 1300.00      -0.5289083558414
 1400.00      -0.5348648957185
 1500.00      -0.5410817405726
 1600.00      -0.5475428440784
 1700.00      -0.5542339524025
 1800.00      -0.5611423314878
 1900.00      -0.5682565444327
 2000.00      -0.5755662686552
 2100.00      -0.5830621447598
 2200.00      -0.5907356507854
 2300.00      -0.5985789968966
 2400.00      -0.6065850366401
 2500.00      -0.6147471917116
 2600.00      -0.6230593878098
 2700.00      -0.6315159996468
 2800.00      -0.6401118035638
 2900.00      -0.6488419365007
 3000.00      -0.6577018603056
 3100.00      -0.6666873305510
 3200.00      -0.6757943691770
 3300.00      -0.6850192403980
 3400.00      -0.6943584294034
 3500.00      -0.7038086234650
 3600.00      -0.7133666951208
 3700.00      -0.7230296871612
 3800.00      -0.7327947991842
 3900.00      -0.7426593755201
 4000.00      -0.7526208943585
 4100.00      -0.7626769579312
 4200.00      -0.7728252836266
 4300.00      -0.7830636959293
 4400.00      -0.7933901190909
 4500.00      -0.8038025704515
 4600.00      -0.8142991543416
 4700.00      -0.8248780565032
 4800.00      -0.8355375389758
 4900.00      -0.8462759354007
 5000.00      -0.8570916467012
 5100.00      -0.8679831371019
 5200.00      -0.8789489304557
 5300.00      -0.8899876068477
 5400.00      -0.9010977994525
 5500.00      -0.9122781916192
 5600.00      -0.9235275141671
 5700.00      -0.9348445428702
 5800.00      -0.9462280961171
 5900.00      -0.9576770327291
 6000.00      -0.9691902499253
# V=  78.2133000000000
    0.00      -0.3452265830892
  100.00      -0.3452569874362
  200.00      -0.3456395265696
  300.00      -0.3466110616640
  400.00      -0.3481923489764
  500.00      -0.3503563131145
  600.00      -0.3530598178503
  700.00      -0.3562562655627
  800.00      -0.3599015721853
  900.00      -0.3639562443144
 1000.00      -0.3683856727281
 1100.00      -0.3731597478558
 1200.00      -0.3782522808315
 1300.00      -0.3836404212211
 1400.00      -0.3893041373530
 1500.00      -0.3952257744931
 1600.00      -0.4013896870148
 1700.00      -0.4077819346809
 1800.00      -0.4143900322816
 1900.00      -0.4212027428776
 2000.00      -0.4282099064152
 2100.00      -0.4354022969850
 2200.00      -0.4427715033114
 2300.00      -0.4503098281453
 2400.00      -0.4580102031074
 2500.00      -0.4658661162218
 2600.00      -0.4738715499271
 2700.00      -0.4820209277838
 2800.00      -0.4903090684388
 2900.00      -0.4987311456760
 3000.00      -0.5072826535968
 3100.00      -0.5159593761467
 3200.00      -0.5247573603390
 3300.00      -0.5336728926407
 3400.00      -0.5427024780707
 3500.00      -0.5518428216380
 3600.00      -0.5610908118038
 3700.00      -0.5704435057024
 3800.00      -0.5798981158942
 3900.00      -0.5894519984601
 4000.00      -0.5991026422723
 4100.00      -0.6088476593015
 4200.00      -0.6186847758382
 4300.00      -0.6286118245247
 4400.00      -0.6386267371058
 4500.00      -0.6487275378206
 4600.00      -0.6589123373654
 4700.00      -0.6691793273682
 4800.00      -0.6795267753222
 4900.00      -0.6899530199310
 5000.00      -0.7004564668261
 5100.00      -0.7110355846185
 5200.00      -0.7216889012549
 5300.00      -0.7324150006471
 5400.00      -0.7432125195522
 5500.00      -0.7540801446793
 5600.00      -0.7650166100022
 5700.00      -0.7760206942617
 5800.00      -0.7870912186401
 5900.00      -0.7982270445927
 6000.00      -0.8094270718256
# V=  72.7471000000000
    0.00      -0.1622164039429
  100.00      -0.1622516362460
  200.00      -0.1626392923992
  300.00      -0.1635894462283
  400.00      -0.1651132645599
  500.00      -0.1671868621493
  600.00      -0.1697744465936
  700.00      -0.1728360970806
  800.00      -0.1763327478174
  900.00      -0.1802284820413
 1000.00      -0.1844912190928
 1100.00      -0.1890926526738
 1200.00      -0.1940078993646
 1300.00      -0.1992150698736
 1400.00      -0.2046948522292
 1500.00      -0.2104301393526
 1600.00      -0.2164057086542
 1700.00      -0.2226079512218
 1800.00      -0.2290246446531
 1900.00      -0.2356447629025
 2000.00      -0.2424583169595
 2100.00      -0.2494562209958
 2200.00      -0.2566301794902
 2300.00      -0.2639725916366
 2400.00      -0.2714764700212
 2500.00      -0.2791353711181
 2600.00      -0.2869433356125
