# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
   18.0      -0.7186218827258
   19.0      -0.7101730326073
   20.0      -0.7017459329314
   21.0      -0.6933403495310
   22.0      -0.6849560520411
   23.0      -0.6765928169845
   24.0      -0.6682504219641
   25.0      -0.6599286503536
   26.0      -0.6516272902320
   27.0      -0.6433461307198
   28.0      -0.6350849675667
   29.0      -0.6268435994716
   30.0      -0.6186218265635
   31.0      -0.6104194556383
   32.0      -0.6022362954510
   33.0      -0.5940721563825
   34.0      -0.5859268552179
   35.0      -0.5778002103188
   36.0      -0.5696920414747
   37.0      -0.5616021745943
   38.0      -0.5535304372254
   39.0      -0.5454766578414
   40.0      -0.5374406706064
# T= 1200.000000 K
    0.0      -0.8827835170343
    1.0      -0.8738718901034
    2.0      -0.8649874946629
    3.0      -0.8561299808787
    4.0      -0.8472990074114
    5.0      -0.8384942439418
    6.0      -0.8297153653522
    7.0      -0.8209620553346
    8.0      -0.8122340013518
    9.0      -0.8035309009304
   10.0      -0.7948524549047
   11.0      -0.7861983727708
   12.0      -0.7775683686324
   13.0      -0.7689621623753
   14.0      -0.7603794811678
   15.0      -0.7518200548388
   16.0      -0.7432836219259
   17.0      -0.7347699234352
   18.0      -0.7262787065818
   19.0      -0.7178097243689
   20.0      -0.7093627319088
   21.0      -0.7009374923064
   22.0      -0.6925337708723
   23.0      -0.6841513373938
   24.0      -0.6757899680815
   25.0      -0.6674494401889
   26.0      -0.6591295372905
   27.0      -0.6508300470241
   28.0      -0.6425507583536
   29.0      -0.6342914671514
   30.0      -0.6260519716463
   31.0      -0.6178320719654
   32.0      -0.6096315749330
   33.0      -0.6014502888531
   34.0      -0.5932880241804
   35.0      -0.5851445976942
   36.0      -0.5770198273308
   37.0      -0.5689135329492
   38.0      -0.5608255404949
   39.0      -0.5527556771154
   40.0      -0.5447037712678
# T= 1300.000000 K
    0.0      -0.8911872272592
    1.0      -0.8822497202098
    2.0      -0.8733398035432
    3.0      -0.8644571262952
    4.0      -0.8556013378481
    5.0      -0.8467720969675
    6.0      -0.8379690727348
    7.0      -0.8291919398737
    8.0      -0.8204403815230
    9.0      -0.8117140849370
   10.0      -0.8030127473385
   11.0      -0.7943360691211
   12.0      -0.7856837597309
   13.0      -0.7770555326799
   14.0      -0.7684511079138
   15.0      -0.7598702120797
   16.0      -0.7513125748780
   17.0      -0.7427779346646
   18.0      -0.7342660319680
   19.0      -0.7257766141262
   20.0      -0.7173094336336
   21.0      -0.7088642455194
   22.0      -0.7004408127864
   23.0      -0.6920389002573
   24.0      -0.6836582778866
   25.0      -0.6752987215212
   26.0      -0.6669600081251
   27.0      -0.6586419214357
   28.0      -0.6503442486269
   29.0      -0.6420667785830
   30.0      -0.6338093072230
   31.0      -0.6255716323075
   32.0      -0.6173535540377
   33.0      -0.6091548791778
   34.0      -0.6009754155964
   35.0      -0.5928149738881
   36.0      -0.5846733707423
   37.0      -0.5765504236835
   38.0      -0.5684459527121
   39.0      -0.5603597837226
   40.0      -0.5522917434684
# T= 1400.000000 K
    0.0      -0.8999049266637
    1.0      -0.8909411256516
    2.0      -0.8820052758164
    3.0      -0.8730970252938
    4.0      -0.8642160222193
    5.0      -0.8553619152368
    6.0      -0.8465343632103
    7.0      -0.8377330346004
    8.0      -0.8289576039907
    9.0      -0.8202077539333
   10.0      -0.8114831715272
