# T (K)       E-ph (Ry.)
# V = 131.930000 (a.u.^3)
 1800.0       0.0702343567320
 1900.0       0.0739427548610
 2000.0       0.0776602804782
 2100.0       0.0813856658460
 2200.0       0.0851178662161
 2300.0       0.0888560131425
 2400.0       0.0925993789906
 2500.0       0.0963473496443
 2600.0       0.1000994032960
 2700.0       0.1038550938006
 2800.0       0.1076140374927
 2900.0       0.1113759026568
 3000.0       0.1151404010510
 3100.0       0.1189072810325
 3200.0       0.1226763219438
 3300.0       0.1264473294988
 3400.0       0.1302201319671
 3500.0       0.1339945770007
 3600.0       0.1377705289811
 3700.0       0.1415478667885
 3800.0       0.1453264819189
 3900.0       0.1491062768862
 4000.0       0.1528871638611
 4100.0       0.1566690635058
 4200.0       0.1604519039740
 4300.0       0.1642356200486
 4400.0       0.1680201523950
 4500.0       0.1718054469139
 4600.0       0.1755914541767
 4700.0       0.1793781289330
 4800.0       0.1831654296789
 4900.0       0.1869533182774
 5000.0       0.1907417596240
 5100.0       0.1945307213519
 5200.0       0.1983201735704
 5300.0       0.2021100886323
 5400.0       0.2059004409283
 5500.0       0.2096912067023
 5600.0       0.2134823638868
 5700.0       0.2172738919562
 5800.0       0.2210657717938
 5900.0       0.2248579855736
 6000.0       0.2286505166531
# V = 78.213300 (a.u.^3)
    5.0       0.0188859375066
  100.0       0.0189876990237
  200.0       0.0198047518314
  300.0       0.0213374821822
  400.0       0.0234362930975
  500.0       0.0259637218947
  600.0       0.0287985904665
  700.0       0.0318513476823
  800.0       0.0350602124588
  900.0       0.0383831043404
 1000.0       0.0417910793055
 1100.0       0.0452638649841
 1200.0       0.0487869690387
 1300.0       0.0523498184786
 1400.0       0.0559445503736
 1500.0       0.0595652128997
 1600.0       0.0632072275505
 1700.0       0.0668670202296
 1800.0       0.0705417635136
 1900.0       0.0742291934401
 2000.0       0.0779274771446
 2100.0       0.0816351157873
 2200.0       0.0853508723608
 2300.0       0.0890737173052
 2400.0       0.0928027870469
 2500.0       0.0965373520379
 2600.0       0.1002767918642
 2700.0       0.1040205756752
 2800.0       0.1077682466579
 2900.0       0.1115194096190
 3000.0       0.1152737209749
 3100.0       0.1190308806239
 3200.0       0.1227906253022
 3300.0       0.1265527231183
 3400.0       0.1303169690291
 3500.0       0.1340831810744
 3600.0       0.1378511972268
 3700.0       0.1416208727415
 3800.0       0.1453920779179
 3900.0       0.1491646961984
 4000.0       0.1529386225490
 4100.0       0.1567137620721
 4200.0       0.1604900288151
 4300.0       0.1642673447425
 4400.0       0.1680456388468
 4500.0       0.1718248463757
 4600.0       0.1756049081597
 4700.0       0.1793857700235
 4800.0       0.1831673822716
 4900.0       0.1869496992343
 5000.0       0.1907326788696
 5100.0       0.1945162824098
 5200.0       0.1983004740497
 5300.0       0.2020852206690
 5400.0       0.2058704915857
 5500.0       0.2096562583359
 5600.0       0.2134424944774
 5700.0       0.2172291754132
 5800.0       0.2210162782337
 5900.0       0.2248037815745
 6000.0       0.2285916654883
# V = 72.747100 (a.u.^3)
    5.0       0.0203935568767
  100.0       0.0205014423379
  200.0       0.0212920633038
  300.0       0.0227390372327
  400.0       0.0247126015909
  500.0       0.0271086952258
  600.0       0.0298233963372
  700.0       0.0327719502830
  800.0       0.0358921311391
  900.0       0.0391398075923
 1000.0       0.0424837794497
 1100.0       0.0459017647807
 1200.0       0.0493776059232
 1300.0       0.0528993875533
 1400.0       0.0564581746302
 1500.0       0.0600471594308
 1600.0       0.0636610775144
 1700.0       0.0672958017572
 1800.0       0.0709480557366
 1900.0       0.0746152082579
 2000.0       0.0782951238762
 2100.0       0.0819860526354
 2200.0       0.0856865476704
 2300.0       0.0893954028778
 2400.0       0.0931116052293
 2500.0       0.0968342979004
 2600.0       0.1005627514781
 2700.0       0.1042963412701
 2800.0       0.1080345292675
 2900.0       0.1117768496920
 3000.0       0.1155228973254
 3100.0       0.1192723180221
 3200.0       0.1230248009419
 3300.0       0.1267800721532
 3400.0       0.1305378893334
 3500.0       0.1342980373530
 3600.0       0.1380603245781
 3700.0       0.1418245797580
 3800.0       0.1455906493930
 3900.0       0.1493583954992
 4000.0       0.1531276937015
 4100.0       0.1568984316002
 4200.0       0.1606705073676
 4300.0       0.1644438285359
 4400.0       0.1682183109484
 4500.0       0.1719938778484
 4600.0       0.1757704590845
 4700.0       0.1795479904169
 4800.0       0.1833264129085
 4900.0       0.1871056723895
 5000.0       0.1908857189862
 5100.0       0.1946665067036
 5200.0       0.1984479930566
 5300.0       0.2022301387415
 5400.0       0.2060129073446
 5500.0       0.2097962650811
 5600.0       0.2135801805630
 5700.0       0.2173646245903
 5800.0       0.2211495699637
 5900.0       0.2249349913164
 6000.0       0.2287208649628
# V = 67.550900 (a.u.^3)
    5.0       0.0223117441643
  100.0       0.0224034988212
  200.0       0.0231142842453
  300.0       0.0244459532142
  400.0       0.0262759806998
  500.0       0.0285229670042
  600.0       0.0310993777730
  700.0       0.0339263825939
  800.0       0.0369420765306
  900.0       0.0401005442168
 1000.0       0.0433683071393
 1100.0       0.0467209239879
 1200.0       0.0501403813913
 1300.0       0.0536132314677
 1400.0       0.0571292936268
 1500.0       0.0606807527005
 1600.0       0.0642615286437
 1700.0       0.0678668314524
 1800.0       0.0714928430038
 1900.0       0.0751364866770
 2000.0       0.0787952583807
 2100.0       0.0824671010635
 2200.0       0.0861503104003
 2300.0       0.0898434631038
 2400.0       0.0935453618504
 2500.0       0.0972549925442
 2600.0       0.1009714908410
 2700.0       0.1046941156957
 2800.0       0.1084222282833
 2900.0       0.1121552750729
 3000.0       0.1158927741359
 3100.0       0.1196343039945
 3200.0       0.1233794944800
 3300.0       0.1271280191932
 3400.0       0.1308795892501
 3500.0       0.1346339480651
 3600.0       0.1383908669784
 3700.0       0.1421501415712
 3800.0       0.1459115885482
 3900.0       0.1496750430867
 4000.0       0.1534403565745
 4100.0       0.1572073946705
 4200.0       0.1609760356372
 4300.0       0.1647461689001
 4400.0       0.1685176938007
 4500.0       0.1722905185117
 4600.0       0.1760645590919
 4700.0       0.1798397386594
 4800.0       0.1836159866661
 4900.0       0.1873932382603
 5000.0       0.1911714337241
 5100.0       0.1949505179764
 5200.0       0.1987304401323
 5300.0       0.2025111531114
