# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
# V= 123.5797878787879
    0.00      -0.8213905701969
  100.00      -0.8215590987196
  200.00      -0.8227603142876
  300.00      -0.8251419471411
  400.00      -0.8285227087448
  500.00      -0.8327305059837
  600.00      -0.8376327690619
  700.00      -0.8431295704240
  800.00      -0.8491444423733
  900.00      -0.8556175373929
 1000.00      -0.8625009778284
 1100.00      -0.8697557013749
 1200.00      -0.8773492983780
 1300.00      -0.8852544649033
 1400.00      -0.8934479106147
 1500.00      -0.9019095463408
 1600.00      -0.9106218714081
 1700.00      -0.9195695084573
 1800.00      -0.9287388417990
 1900.00      -0.9381177337193
 2000.00      -0.9476953023602
 2100.00      -0.9574617268322
 2200.00      -0.9674081136099
 2300.00      -0.9775263621385
 2400.00      -0.9878090651857
 2500.00      -0.9982494296405
 2600.00      -1.0088411910845
 2700.00      -1.0195785717234
 2800.00      -1.0304562108776
 2900.00      -1.0414691276662
 3000.00      -1.0526126886106
 3100.00      -1.0638825557645
 3200.00      -1.0752746750186
 3300.00      -1.0867852425727
 3400.00      -1.0984106906508
 3500.00      -1.1101476506762
 3600.00      -1.1219929454460
 3700.00      -1.1339435856250
 3800.00      -1.1459967194547
 3900.00      -1.1581496722672
 4000.00      -1.1703998830993
 4100.00      -1.1827449298361
 4200.00      -1.1951825091083
 4300.00      -1.2077104208431
 4400.00      -1.2203265634984
 4500.00      -1.2330289475582
 4600.00      -1.2458156523235
 4700.00      -1.2586848548917
 4800.00      -1.2716348057626
 4900.00      -1.2846638149586
 5000.00      -1.2977702815875
 5100.00      -1.3109526554323
 5200.00      -1.3242094492236
 5300.00      -1.3375392392281
 5400.00      -1.3509406476127
 5500.00      -1.3644123503744
 5600.00      -1.3779530674337
 5700.00      -1.3915615721560
 5800.00      -1.4052366814293
 5900.00      -1.4189772364723
 6000.00      -1.4327821391076
# V= 122.7447666666667
    0.00      -0.8205939748962
  100.00      -0.8207580845339
  200.00      -0.8219363153297
  300.00      -0.8242817437146
  400.00      -0.8276193719668
  500.00      -0.8317804957397
  600.00      -0.8366341586019
  700.00      -0.8420812222350
  800.00      -0.8480456333989
  900.00      -0.8544677800617
 1000.00      -0.8612999276833
 1100.00      -0.8685031061142
 1200.00      -0.8760449667627
 1300.00      -0.8838982491091
 1400.00      -0.8920396938026
 1500.00      -0.9004492343564
 1600.00      -0.9091093872433
 1700.00      -0.9180047883915
 1800.00      -0.9271218326339
 1900.00      -0.9364483906576
 2000.00      -0.9459735868631
 2100.00      -0.9556876063413
 2200.00      -0.9655815595860
 2300.00      -0.9756473497221
 2400.00      -0.9858775728606
 2500.00      -0.9962654381053
 2600.00      -1.0068046839165
 2700.00      -1.0174895338257
 2800.00      -1.0283146290859
 2900.00      -1.0392749903962
 3000.00      -1.0503659848969
 3100.00      -1.0615832764602
 3200.00      -1.0729228118372
 3300.00      -1.0843807885084
 3400.00      -1.0959536381323
 3500.00      -1.1076379935067
 3600.00      -1.1194306784096
 3700.00      -1.1313287027042
 3800.00      -1.1433292173929
 3900.00      -1.1554295459911
 4000.00      -1.1676271294073
 4100.00      -1.1799195455110
 4200.00      -1.1923044908336
 4300.00      -1.2047797659117
 4400.00      -1.2173432704922
 4500.00      -1.2299930135170
 4600.00      -1.2427270760029
 4700.00      -1.2555436341176
 4800.00      -1.2684409384860
 4900.00      -1.2814173005850
 5000.00      -1.2944711185777
 5100.00      -1.3076008430078
 5200.00      -1.3208049867743
 5300.00      -1.3340821259414
 5400.00      -1.3474308826208
 5500.00      -1.3608499333818
 5600.00      -1.3743379985638
 5700.00      -1.3878938511693
 5800.00      -1.4015163075542
 5900.00      -1.4152042106074
 6000.00      -1.4289564608958
# V= 121.9097454545455
    0.00      -0.8196399650078
  100.00      -0.8197997026321
  200.00      -0.8209551509093
  300.00      -0.8232646396894
  400.00      -0.8265593950563
  500.00      -0.8306740821314
  600.00      -0.8354793587319
  700.00      -0.8408768808673
  800.00      -0.8467910144523
  900.00      -0.8531623864525
 1000.00      -0.8599434079327
 1100.00      -0.8670952026480
 1200.00      -0.8745854843317
 1300.00      -0.8823870367707
 1400.00      -0.8904766322591
 1500.00      -0.8988342274908
 1600.00      -0.9074423564609
 1700.00      -0.9162856686709
 1800.00      -0.9253505696968
 1900.00      -0.9346249387993
 2000.00      -0.9440979067865
 2100.00      -0.9537596648294
 2200.00      -0.9636013275427
 2300.00      -0.9736148018067
 2400.00      -0.9837926871319
 2500.00      -0.9941281948977
 2600.00      -1.0046150664713
 2700.00      -1.0152475267596
 2800.00      -1.0260202189719
 2900.00      -1.0369281654105
 3000.00      -1.0479667338703
 3100.00      -1.0591315900447
 3200.00      -1.0704186815636
 3300.00      -1.0818242071895
