# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
 124.1700     -1.030251230
 116.7460     -1.003374369
 109.5930     -0.966246175
 102.7770     -0.915146022
  96.1639     -0.847002832
  89.9554     -0.757057248
  83.9494     -0.640111804
  78.2133     -0.490309068
  72.7471     -0.302984737
  67.5509     -0.063543718
  62.6246      0.234695390
  57.9008      0.603610606
  53.4469      1.057410083
  49.2629      1.611904131
# T= 2900.000000 K
 131.9300     -1.063556091
 124.1700     -1.041259623
 116.7460     -1.013911206
 109.5930     -0.976369032
 102.7770     -0.924872699
  96.1639     -0.856384737
  89.9554     -0.766108088
  83.9494     -0.648841937
  78.2133     -0.498731146
  72.7471     -0.311208246
  67.5509     -0.071460933
  62.6246      0.227074203
  57.9008      0.596258247
  53.4469      1.050326368
  49.2629      1.605065051
# T= 3000.000000 K
 131.9300     -1.075316509
 124.1700     -1.052398687
 116.7460     -1.024578653
 109.5930     -0.986622426
 102.7770     -0.934729553
  96.1639     -0.865896824
  89.9554     -0.775288947
  83.9494     -0.657701860
  78.2133     -0.507282654
  72.7471     -0.319560890
  67.5509     -0.079506976
  62.6246      0.219324688
  57.9008      0.588777892
  53.4469      1.043115460
  49.2629      1.598100097
# T= 3100.000000 K
 131.9300     -1.087203252
 124.1700     -1.063664089
 116.7460     -1.035372385
 109.5930     -0.997002042
 102.7770     -0.944712288
  96.1639     -0.875534810
  89.9554     -0.784595557
  83.9494     -0.666687331
  78.2133     -0.515959376
  72.7471     -0.328038483
  67.5509     -0.087677693
  62.6246      0.211450955
  57.9008      0.581173608
  53.4469      1.035781366
  49.2629      1.591013190
# T= 3200.000000 K
 131.9300     -1.099212257
 124.1700     -1.075051773
 116.7460     -1.046288353
 109.5930     -1.007503840
 102.7770     -0.954816884
  96.1639     -0.885294683
  89.9554     -0.794023922
  83.9494     -0.675794369
  78.2133     -0.524757360
  72.7471     -0.336637096
  67.5509     -0.095969185
  62.6246      0.203456866
  57.9008      0.573449219
  53.4469      1.028327854
  49.2629      1.583808024
# T= 3300.000000 K
 131.9300     -1.111339718
 124.1700     -1.086557935
 116.7460     -1.057322761
 109.5930     -1.018124030
 102.7770     -0.965039568
  96.1639     -0.895172676
  89.9554     -0.803570289
  83.9494     -0.685019240
  78.2133     -0.533672893
  72.7471     -0.345353036
  67.5509     -0.104377785
  62.6246      0.195346053
  57.9008      0.565608325
  53.4469      1.020758476
  49.2629      1.576488083
# T= 3400.000000 K
 131.9300     -1.123582057
 124.1700     -1.098178999
 116.7460     -1.068472038
 109.5930     -1.028859049
 102.7770     -0.975376791
  96.1639     -0.905165247
  89.9554     -0.813231128
  83.9494     -0.694358429
  78.2133     -0.542702478
  72.7471     -0.354182829
  67.5509     -0.112900041
  62.6246      0.187121939
