# T (K)      Entropy (J K^-1 mol^-1)
# V = 188.447500 (a.u.^3)
 1700.0     119.4870040773679
 1800.0     122.3118464947561
 1900.0     124.9862301315695
 2000.0     127.5252714585370
 2100.0     129.9419301841832
 2200.0     132.2474027519862
 2300.0     134.4514193049442
 2400.0     136.5624964536669
 2500.0     138.5881231502207
 2600.0     140.5349220329829
 2700.0     142.4087785841895
 2800.0     144.2149434273709
 2900.0     145.9581217616650
 3000.0     147.6425481465160
 3100.0     149.2720443522965
 3200.0     150.8500682997292
 3300.0     152.3797666340016
 3400.0     153.8640047256763
 3500.0     155.3054015247218
 3600.0     156.7063544979711
 3700.0     158.0690715905768
 3800.0     159.3955770470166
 3900.0     160.6877415306098
 4000.0     161.9472986546412
 4100.0     163.1758515597163
 4200.0     164.3748847099796
 4300.0     165.5457820902384
 4400.0     166.6898386449775
 4500.0     167.8082467857305
 4600.0     168.9021319223046
 4700.0     169.9725516172787
 4800.0     171.0204823127646
 4900.0     172.0468534371255
 5000.0     173.0525352756115
 5100.0     174.0383370959716
 5200.0     175.0050360665944
 5300.0     175.9533549503888
 5400.0     176.8839795656604
 5500.0     177.7975574862090
 5600.0     178.6947007965387
 5700.0     179.5759939514399
 5800.0     180.4419722737395
 5900.0     181.2932086448139
 6000.0     182.1300196569346
# V = 176.704394 (a.u.^3)
    0.0      -3.5206947506865
  100.0       9.4079385140138
  200.0      24.4311780176741
  300.0      38.8329840098729
  400.0      50.5689612273080
  500.0      60.4345838294544
  600.0      68.7965938879181
  700.0      76.0356052509605
  800.0      82.3970396171852
  900.0      88.0640152314040
 1000.0      93.1684549068175
 1100.0      97.8094662545717
 1200.0     102.0625646918611
 1300.0     105.9865710043241
 1400.0     109.6280620942883
 1500.0     113.0245117138752
 1600.0     116.2064831545292
 1700.0     119.1992136968904
 1800.0     122.0237692710465
 1900.0     124.6979109992967
 2000.0     127.2367469100182
 2100.0     129.6532296847773
 2200.0     131.9585511937687
 2300.0     134.1624356703007
 2400.0     136.2733986238344
 2500.0     138.2989257160656
 2600.0     140.2456361132086
 2700.0     142.1194144967343
 2800.0     143.9255108982885
 2900.0     145.6686277654022
 3000.0     147.3529993232810
 3100.0     148.9824469956452
 3200.0     150.5604272430031
 3300.0     152.0900866318809
 3400.0     153.5742887731410
 3500.0     155.0156533857298
 3600.0     156.4165779318546
 3700.0     157.7792689470381
 3800.0     159.1057509157984
 3900.0     160.3978938969626
 4000.0     161.6574313331217
 4100.0     162.8859672087453
 4200.0     164.0849839807833
 4300.0     165.2558667530641
 4400.0     166.3999107066074
 4500.0     167.5183068487018
 4600.0     168.6121812169359
 4700.0     169.6825903749432
 4800.0     170.7305121679865
 4900.0     171.7568759247562
 5000.0     172.7625517938732
 5100.0     173.7483437818367
 5200.0     174.7150388189196
 5300.0     175.6633525356137
 5400.0     176.5939720757319
 5500.0     177.5075478956284
 5600.0     178.4046851386705
 5700.0     179.2859757239946
 5800.0     180.1519514993269
 5900.0     181.0031863797200
 6000.0     181.8399934561335
# V = 175.921520 (a.u.^3)
    0.0      -3.4926541059304
  100.0       9.3299190819233
  200.0      24.2670454292407
  300.0      38.6138996343543
