# T (K)      fittedE (Ry.)      P (GPa)
# V = 83.611950 (a.u.^3)
   50.0      -0.2172472011953     555.6563738755248
  100.0      -0.2142966243248     556.1799069072883
  150.0      -0.2115889067194     556.7152158129384
  200.0      -0.2087167404675     557.2551466582831
  250.0      -0.2058909559601     557.7962511844089
  300.0      -0.2030433338568     558.3372136060531
  350.0      -0.2001993553743     558.8798227885231
  400.0      -0.1973534350394     559.4220436538791
  450.0      -0.1945036532821     559.9640751826926
  500.0      -0.1916659335849     560.5066078743754
  550.0      -0.1888184924836     561.0168363270805
  600.0      -0.1859528906682     561.5592537232122
  650.0      -0.1831283012327     562.1015263527512
  700.0      -0.1802693837406     562.6556921932239
  750.0      -0.1774013311090     563.1967111071565
  800.0      -0.1745664472623     563.7389997828570
  850.0      -0.1717173170495     564.2819225228430
  900.0      -0.1688593014157     564.8343371187037
  950.0      -0.1660434127165     565.3777050355617
 1000.0      -0.1631625927562     565.9157709739405
 1050.0      -0.1602824682466     566.4613736597511
 1100.0      -0.1574750104755     567.0057028764362
 1150.0      -0.1546129130355     567.5499531525384
 1200.0      -0.1517699157413     568.0936700509578
 1250.0      -0.1489148539585     568.6353674521376
 1300.0      -0.1460767941424     569.1573360035462
 1350.0      -0.1431772956104     569.7008181543771
 1400.0      -0.1403374302402     570.2479413467099
 1450.0      -0.1374909783793     570.7914093132238
 1500.0      -0.1346677596623     571.3529221562862
 1550.0      -0.1318407871524     571.8877003300330
 1600.0      -0.1290249755133     572.4146402354950
 1650.0      -0.1261853532055     572.9489138983180
 1700.0      -0.1232422221814     573.4919828421105
 1750.0      -0.1204199045883     574.0215400357894
 1800.0      -0.1175713119583     574.5639753480937
 1850.0      -0.1147237430332     575.1062687763979
 1900.0      -0.1118707395117     575.6592857770178
 1950.0      -0.1089939130986     576.1859695400087
 2000.0      -0.1061489302957     576.7237754080776
 2050.0      -0.1033167121976     577.2671380333769
 2100.0      -0.1004713202835     577.8101701322423
 2150.0      -0.0975760064032     578.3547647271281
 2200.0      -0.0947470702758     578.9061551042424
 2250.0      -0.0918811762872     579.4527342459495
 2300.0      -0.0892220137144     579.9982513767286
 2350.0      -0.0863661947220     580.5242251644319
 2400.0      -0.0833460047737     581.0699594124368
 2450.0      -0.0803934995688     581.6158224053709
 2500.0      -0.0775426353690     582.1401711047740
 2550.0      -0.0748275017222     582.6861223638467
 2600.0      -0.0720345128225     583.2310082802695
 2650.0      -0.0692066762370     583.7663268952765
 2700.0      -0.0662307466708     584.3096395365777
 2750.0      -0.0634095577964     584.8327893794660
 2800.0      -0.0605550781815     585.3755609670583
 2850.0      -0.0577295507169     585.9179252597856
 2900.0      -0.0548603185082     586.4588132484708
 2950.0      -0.0520648592849     587.0013440619770
 3000.0      -0.0491839016249     587.5518360336854
 3050.0      -0.0462069674776     588.0979794547318
 3100.0      -0.0432709542207     588.6711406843133
 3150.0      -0.0407775274572     589.2208663272672
 3200.0      -0.0378843545091     589.7366481238208
 3250.0      -0.0348240441101     590.2708776168276
 3300.0      -0.0322289136092     590.8191542382974
 3350.0      -0.0290025627776     591.3515093762931
 3400.0      -0.0262085098536     591.9290613011885
 3450.0      -0.0237778072770     592.4689284926753
 3500.0      -0.0207678131662     592.9846588108555
 3550.0      -0.0177842530299     593.5285541360608
 3600.0      -0.0149656784220     594.0771523830401
 3650.0      -0.0121438899702     594.6089374699117
 3700.0      -0.0092083757983     595.1520273512913
 3750.0      -0.0063440258044     595.6757862868809
 3800.0      -0.0035504911933     596.2228813228954
 3850.0      -0.0007573432757     596.7692114347050
 3900.0       0.0020335544117     597.2911511683502
 3950.0       0.0051352814210     597.8363695138817
 4000.0       0.0080183093657     598.4067465261683
 4050.0       0.0105123167720     598.9577001700397
 4100.0       0.0133707365189     599.4663622397152
 4150.0       0.0165751848147     600.0134879145078
 4200.0       0.0191355507208     600.5622112480547
 4250.0       0.0219282336967     601.1202657553774
 4300.0       0.0249939651639     601.6225240101342
 4350.0       0.0277579053542     602.1624365065092
 4400.0       0.0306942888585     602.7083263900339
 4450.0       0.0334005400211     603.2550423773280
 4500.0       0.0362447499173     603.7755391159864
 4550.0       0.0393191411638     604.3237290473528
 4600.0       0.0420852447691     604.8687179286882
 4650.0       0.0448435557625     605.4241841778729
 4700.0       0.0477078336889     605.9670353674929
 4750.0       0.0505043632440     606.5035226738637
 4800.0       0.0534540989305     607.0558197693573
 4850.0       0.0563257087664     607.5884780777351
 4900.0       0.0590849721024     608.1408445024466
 4950.0       0.0619531357981     608.6798097444898
 5000.0       0.0649008719009     609.2200771509318
# V = 83.078559 (a.u.^3)
    0.0      -0.2149379818652     557.8854109594414
   50.0      -0.2132117692158     558.2189871848593
  100.0      -0.2102619079916     558.7430979274415
  150.0      -0.2075540579393     559.2790723200895
  200.0      -0.2046820552726     559.8196282879654
  250.0      -0.2018562326945     560.3613632771770
  300.0      -0.1990086560895     560.9029997601041
  350.0      -0.1961647369730     561.4462206647230
  400.0      -0.1933186760118     561.9890857201866
  450.0      -0.1904693505071     562.5317792817860
  500.0      -0.1876298421201     563.0749548243549
  550.0      -0.1847825291627     563.5874516163793
  600.0      -0.1819187529619     564.1305246676626
  650.0      -0.1790944509496     564.6734632496607
  700.0      -0.1762355683840     565.2277792707749
  750.0      -0.1733665487364     565.7695037748609
  800.0      -0.1705318954519     566.3124655237602
  850.0      -0.1676835543819     566.8560314494375
  900.0      -0.1648257266668     567.4086324339200
  950.0      -0.1620082647464     567.9526220762591
 1000.0      -0.1591279549826     568.4916344850352
 1050.0      -0.1562484340470     569.0376831888144
