# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  75.2440     -0.339552282
  74.4680     -0.298047549
  73.7594     -0.256383632
  73.0508     -0.215166271
# T= 2200.000000 K
  83.6119     -0.740656384
  82.5323     -0.697380260
  81.4525     -0.653358634
  80.4403     -0.609637423
  79.4955     -0.566099059
  78.5507     -0.523062421
  77.6734     -0.480280381
  76.8299     -0.437787824
  76.0201     -0.395547370
  75.2440     -0.353513406
  74.4680     -0.311979294
  73.7594     -0.270286562
  73.0508     -0.229041374
# T= 2250.000000 K
  83.6119     -0.755000599
  82.5323     -0.711685029
  81.4525     -0.667624070
  80.4403     -0.623864480
  79.4955     -0.580286704
  78.5507     -0.537215724
  77.6734     -0.494400426
  76.8299     -0.451875605
  76.0201     -0.409603759
  75.2440     -0.367539307
  74.4680     -0.325975818
  73.7594     -0.284254271
  73.0508     -0.242981255
# T= 2300.000000 K
  83.6119     -0.769408152
  82.5323     -0.726053137
  81.4525     -0.681952845
  80.4403     -0.638154874
  79.4955     -0.594537689
  78.5507     -0.551432366
  77.6734     -0.508583810
  76.8299     -0.466026725
  76.0201     -0.423723487
  75.2440     -0.381628547
  74.4680     -0.340035680
  73.7594     -0.298285318
  73.0508     -0.256984473
# T= 2350.000000 K
  83.6119     -0.783877668
  82.5323     -0.740483207
  81.4525     -0.696343582
  80.4403     -0.652507231
  79.4955     -0.608850634
  78.5507     -0.565710969
  77.6734     -0.522829155
  76.8299     -0.480239805
  76.0201     -0.437905176
  75.2440     -0.395779748
  74.4680     -0.354157502
  73.7594     -0.312378325
  73.0508     -0.271049653
# T= 2400.000000 K
  83.6119     -0.798407826
  82.5323     -0.754973920
  81.4525     -0.710794961
  80.4403     -0.666920230
  79.4955     -0.623224223
  78.5507     -0.580050215
  77.6734     -0.537135143
  76.8299     -0.494513529
  76.0201     -0.452147507
  75.2440     -0.409991591
  74.4680     -0.368339968
  73.7594     -0.326531976
  73.0508     -0.285175475
# T= 2450.000000 K
  83.6119     -0.812997365
  82.5323     -0.769524012
  81.4525     -0.725305720
  80.4403     -0.681392609
  79.4955     -0.637657192
  78.5507     -0.594448840
  77.6734     -0.551500510
  76.8299     -0.508846632
  76.0201     -0.466449218
  75.2440     -0.424262814
  74.4680     -0.382581813
  73.7594     -0.340745005
  73.0508     -0.299360677
# T= 2500.000000 K
  83.6119     -0.827645071
  82.5323     -0.784132272
  81.4525     -0.739874647
  80.4403     -0.695923156
