# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  35.8337      0.778505469
  35.4288      0.803576702
  34.9564      0.828357537
  34.5515      0.852612330
# T= 1700.000000 K
  41.1649      0.537027256
  40.4226      0.562059379
  39.7477      0.589993837
  39.0729      0.617736966
  38.4656      0.645232294
  37.9257      0.672031355
  37.3858      0.697497291
  36.8460      0.722720142
  36.3061      0.747976669
  35.8337      0.773593565
  35.4288      0.798682447
  34.9564      0.823480975
  34.5515      0.847745734
# T= 1750.000000 K
  41.1649      0.532098271
  40.4226      0.557024066
  39.7477      0.584974704
  39.0729      0.612749729
  38.4656      0.640275041
  37.9257      0.667093067
  37.3858      0.692542711
  36.8460      0.717753430
  36.3061      0.743012707
  35.8337      0.768653715
  35.4288      0.793760246
  34.9564      0.818576469
  34.5515      0.842851193
# T= 1800.000000 K
  41.1649      0.527142876
  40.4226      0.551961759
  39.7477      0.579928575
  39.0729      0.607735693
  38.4656      0.635291007
  37.9257      0.662127995
  37.3858      0.687561172
  36.8460      0.712759611
  36.3061      0.738021597
  35.8337      0.763686718
  35.4288      0.788810899
  34.9564      0.813644815
  34.5515      0.837929505
# T= 1850.000000 K
  41.1649      0.522161804
  40.4226      0.546873209
  39.7477      0.574856202
  39.0729      0.602695603
  38.4656      0.630280937
  37.9257      0.657136883
  37.3858      0.682553425
  36.8460      0.707739439
  36.3061      0.733004095
  35.8337      0.758693329
  35.4288      0.783835159
  34.9564      0.808686769
  34.5515      0.832981424
# T= 1900.000000 K
  41.1649      0.517155749
  40.4226      0.541759125
  39.7477      0.569758294
  39.0729      0.597630163
  38.4656      0.625245534
  37.9257      0.652120434
  37.3858      0.677520176
  36.8460      0.702693626
  36.3061      0.727960914
  35.8337      0.753674261
  35.4288      0.778833741
  34.9564      0.803703043
  34.5515      0.828007664
# T= 1950.000000 K
  41.1649      0.512125369
  40.4226      0.536620180
  39.7477      0.564635523
  39.0729      0.592540040
  38.4656      0.620185465
  37.9257      0.647079316
  37.3858      0.672462099
  36.8460      0.697622846
  36.3061      0.722892730
  35.8337      0.748630190
  35.4288      0.773807318
  34.9564      0.798694315
  34.5515      0.823008901
# T= 2000.000000 K
  41.1649      0.507071288
  40.4226      0.531457011
  39.7477      0.559488527
  39.0729      0.587425867
  38.4656      0.615101363
  37.9257      0.642014161
  37.3858      0.667379828
  36.8460      0.692527741
  36.3061      0.717800183
  35.8337      0.743561756
  35.4288      0.768756534
  34.9564      0.793661224
  34.5515      0.817985776
# T= 2050.000000 K
  41.1649      0.501994099
  40.4226      0.526270224
  39.7477      0.554317911
  39.0729      0.582288246
  38.4656      0.609993828
  37.9257      0.636925570
  37.3858      0.662273970
  36.8460      0.687408918
  36.3061      0.712683884
  35.8337      0.738469570
  35.4288      0.763681997
  34.9564      0.788604381
  34.5515      0.812938898
# T= 2100.000000 K
  41.1649      0.496894365
  40.4226      0.521060395
  39.7477      0.549124252
  39.0729      0.577127748
  38.4656      0.604863433
  37.9257      0.631814116
  37.3858      0.657145100
  36.8460      0.682266955
  36.3061      0.707544411
  35.8337      0.733354210
  35.4288      0.758584287
  34.9564      0.783524364
  34.5515      0.807868847
# T= 2150.000000 K
  41.1649      0.491772623
  40.4226      0.515828072
  39.7477      0.543908098
  39.0729      0.571944919
  38.4656      0.599710721
  37.9257      0.626680341
  37.3858      0.651993765
  36.8460      0.677102405
  36.3061      0.702382317
  35.8337      0.728216228
  35.4288      0.753463955
  34.9564      0.778421726
  34.5515      0.802776174
# T= 2200.000000 K
  41.1649      0.486629385
  40.4226      0.510573779
  39.7477      0.538669972
  39.0729      0.566740278
  38.4656      0.594536211
  37.9257      0.621524766
  37.3858      0.646820489
  36.8460      0.671915792
  36.3061      0.697198127
  35.8337      0.723056151
  35.4288      0.748321527
  34.9564      0.773296992
  34.5515      0.797661405
# T= 2250.000000 K
  41.1649      0.481465139
  40.4226      0.505298015
  39.7477      0.533410375
  39.0729      0.561514321
  38.4656      0.589340400
  37.9257      0.616347887
  37.3858      0.641625769
  36.8460      0.666707618
  36.3061      0.691992344
  35.8337      0.717874481
  35.4288      0.743157506
  34.9564      0.768150665
  34.5515      0.792525044
# T= 2300.000000 K
  41.1649      0.476280353
  40.4226      0.500001258
  39.7477      0.528129782
  39.0729      0.556267520
  38.4656      0.584123760
  37.9257      0.611150175
  37.3858      0.636410083
  36.8460      0.661478361
  36.3061      0.686765447
  35.8337      0.712671697
  35.4288      0.737972372
  34.9564      0.762983225
  34.5515      0.787367569
# T= 2350.000000 K
  41.1649      0.471075473
  40.4226      0.494683963
  39.7477      0.522828652
  39.0729      0.551000330
  38.4656      0.578886745
  37.9257      0.605932086
  37.3858      0.631173886
  36.8460      0.656228481
  36.3061      0.681517896
  35.8337      0.707448260
  35.4288      0.732766584
  34.9564      0.757795130
  34.5515      0.782189440
# T= 2400.000000 K
  41.1649      0.465850927
  40.4226      0.489346568
  39.7477      0.517507420
  39.0729      0.545713185
  38.4656      0.573629787
  37.9257      0.600694051
  37.3858      0.625917615
  36.8460      0.650958416
  36.3061      0.676250131
  35.8337      0.702204607
  35.4288      0.727540581
  34.9564      0.752586821
  34.5515      0.776991096
# T= 2450.000000 K
  41.1649      0.460607124
  40.4226      0.483989492
  39.7477      0.512166505
  39.0729      0.540406500
  38.4656      0.568353303
  37.9257      0.595436487
  37.3858      0.620641688
  36.8460      0.645668587
  36.3061      0.670962572
  35.8337      0.696941161
  35.4288      0.722294784
  34.9564      0.747358718
  34.5515      0.771772958
# T= 2500.000000 K
  41.1649      0.455344458
  40.4226      0.478613136
  39.7477      0.506806310
  39.0729      0.535080674
  38.4656      0.563057691
  37.9257      0.590159793
  37.3858      0.615346507
  36.8460      0.640359397
  36.3061      0.665655623
  35.8337      0.691658325
  35.4288      0.717029598
  34.9564      0.742111225
  34.5515      0.766535432
# T= 2550.000000 K
  41.1649      0.450063305
  40.4226      0.473217887
  39.7477      0.501427219
  39.0729      0.529736089
  38.4656      0.557743334
  37.9257      0.584864350
  37.3858      0.610032455
  36.8460      0.635031234
  36.3061      0.660329673
  35.8337      0.686356488
  35.4288      0.711745410
  34.9564      0.736844731
  34.5515      0.761278903
# T= 2600.000000 K
  41.1649      0.444764028
  40.4226      0.467804113
  39.7477      0.496029604
  39.0729      0.524373115
  38.4656      0.552410599
  37.9257      0.579550527
  37.3858      0.604699905
  36.8460      0.629684469
  36.3061      0.654985093
  35.8337      0.681036021
  35.4288      0.706442593
  34.9564      0.731559608
  34.5515      0.756003745
# T= 2650.000000 K
  41.1649      0.439446977
  40.4226      0.462372173
  39.7477      0.490613821
  39.0729      0.518992104
  38.4656      0.547059839
  37.9257      0.574218677
  37.3858      0.599349210
  36.8460      0.624319460
  36.3061      0.649622243
  35.8337      0.675697284
  35.4288      0.701121505
  34.9564      0.726256214
  34.5515      0.750710316
# T= 2700.000000 K
  41.1649      0.434112486
  40.4226      0.456922408
  39.7477      0.485180212
  39.0729      0.513593396
  38.4656      0.541691395
  37.9257      0.568869140
  37.3858      0.593980714
  36.8460      0.618936551
  36.3061      0.644241466
  35.8337      0.670340620
  35.4288      0.695782491
  34.9564      0.720934893
  34.5515      0.745398962
# T= 2750.000000 K
  41.1649      0.428760877
  40.4226      0.451455148
  39.7477      0.479729108
  39.0729      0.508177320
  38.4656      0.536305595
  37.9257      0.563502244
  37.3858      0.588594746
  36.8460      0.613536075
  36.3061      0.638843095
  35.8337      0.664966363
  35.4288      0.690425883
  34.9564      0.715595979
  34.5515      0.740070013
# T= 2800.000000 K
  41.1649      0.423392464
  40.4226      0.445970713
  39.7477      0.474260827
  39.0729      0.502744192
  38.4656      0.530902753
  37.9257      0.558118305
  37.3858      0.583191625
  36.8460      0.608118350
  36.3061      0.633427451
