# T (K)      C-ph_V_V (J K^-1 mol^-1)
# V = 188.616000 (a.u.^3)
 4600.0      49.7925901048607
 4700.0      49.7965975515478
 4800.0      49.8003577195498
 4900.0      49.8038905318756
 5000.0      49.8072139457580
 5100.0      49.8103441807806
 5200.0      49.8132959167211
 5300.0      49.8160824656158
 5400.0      49.8187159218130
 5500.0      49.8212072931745
 5600.0      49.8235666160821
 5700.0      49.8258030564938
 5800.0      49.8279249989500
 5900.0      49.8299401251430
 6000.0      49.8318554834257
# V = 144.145000 (a.u.^3)
    5.0       0.0013641655871
  100.0      12.1511825209991
  200.0      24.7255376232454
  300.0      33.6814381076617
  400.0      39.1354589718734
  500.0      42.3878848345449
  600.0      44.4069430833457
  700.0      45.7234723185469
  800.0      46.6214226717422
  900.0      47.2579519028145
 1000.0      47.7240871717026
 1100.0      48.0749465807784
 1200.0      48.3452727540291
 1300.0      48.5577553526689
 1400.0      48.7276803651524
 1500.0      48.8656306258130
 1600.0      48.9791108839992
 1700.0      49.0735572975396
 1800.0      49.1529826588165
 1900.0      49.2203994772153
 2000.0      49.2781038538699
 2100.0      49.3278699472389
 2200.0      49.3710857177570
 2300.0      49.4088493159898
 2400.0      49.4420386001545
 2500.0      49.4713619944153
 2600.0      49.4973961870848
 2700.0      49.5206144134444
 2800.0      49.5414079127730
 2900.0      49.5601023760558
 3000.0      49.5769706754892
 3100.0      49.5922428048190
 3200.0      49.6061137067151
 3300.0      49.6187494846378
 3400.0      49.6302923688450
 3500.0      49.6408647137981
 3600.0      49.6505722367726
 3700.0      49.6595066577583
 3800.0      49.6677478637549
 3900.0      49.6753656928361
 4000.0      49.6824214123821
 4100.0      49.6889689499132
 4200.0      49.6950559226982
 4300.0      49.7007245028470
 4400.0      49.7060121472350
 4500.0      49.7109522158525
 4600.0      49.7155744976395
 4700.0      49.7199056592830
 4800.0      49.7239696296034
 4900.0      49.7277879298754
 5000.0      49.7313799585980
 5100.0      49.7347632377499
 5200.0      49.7379536263664
 5300.0      49.7409655062998
 5400.0      49.7438119442266
 5500.0      49.7465048333061
 5600.0      49.7490550173619
 5700.0      49.7514724000040
 5800.0      49.7537660407440
 5900.0      49.7559442398432
 6000.0      49.7580146133795
# V = 139.691000 (a.u.^3)
    5.0       0.0013349977812
  100.0      11.8319060262418
  200.0      23.9677699656288
  300.0      32.9000473722457
  400.0      38.5233071418836
  500.0      41.9393304921052
  600.0      44.0823476878166
  700.0      45.4886590910640
  800.0      46.4518204093320
  900.0      47.1365019703556
 1000.0      47.6389039044176
 1100.0      48.0176175828072
 1200.0      48.3097289309963
 1300.0      48.5395325761800
 1400.0      48.7234341137439
 1500.0      48.8728122312644
 1600.0      48.9957477497119
 1700.0      49.0981009677441
 1800.0      49.1842019184769
 1900.0      49.2573038638393
 2000.0      49.3198880633673
 2100.0      49.3738728320607
 2200.0      49.4207596351610
 2300.0      49.4617369247956
 2400.0      49.4977550909262
 2500.0      49.5295813335330
 2600.0      49.5578403611483
 2700.0      49.5830449411486
 2800.0      49.6056190880482
 2900.0      49.6259158457876
 3000.0      49.6442310552785
 3100.0      49.6608141089449
 3200.0      49.6758764217752
 3300.0      49.6895981558422
 3400.0      49.7021335974627
 3500.0      49.7136154865257
 3600.0      49.7241585247292
 3700.0      49.7338622357915
 3800.0      49.7428133107633
 3900.0      49.7510875416058
 4000.0      49.7587514235373
 4100.0      49.7658634893846
 4200.0      49.7724754259201
 4300.0      49.7786330119323
 4400.0      49.7843769098076
 4500.0      49.7897433361774
 4600.0      49.7947646322781
 4700.0      49.7994697507912
 4800.0      49.8038846728454
 4900.0      49.8080327663927
 5000.0      49.8119350951857
 5100.0      49.8156106859830
 5200.0      49.8190767603120
 5300.0      49.8223489360568
 5400.0      49.8254414032776
 5500.0      49.8283670779574
 5600.0      49.8311377367836
 5700.0      49.8337641355925
 5800.0      49.8362561136981
 5900.0      49.8386226859971
 6000.0      49.8408721244567
# V = 135.372000 (a.u.^3)
    5.0       0.0017056594010
  100.0      12.0053173930830
  200.0      23.4435806041163
  300.0      32.1447454157504
  400.0      37.8429884256301
  500.0      41.3825069528092
  600.0      43.6313541859919
  700.0      45.1185698103532
  800.0      46.1422596102355
  900.0      46.8724611215172
 1000.0      47.4095679539622
 1100.0      47.8151662220723
 1200.0      48.1284369971435
 1300.0      48.3751443320732
 1400.0      48.5727359893123
 1500.0      48.7333404956820
 1600.0      48.8655864477364
 1700.0      48.9757403502899
 1800.0      49.0684378011359
 1900.0      49.1471650296099
 2000.0      49.2145831506183
 2100.0      49.2727509531821
 2200.0      49.3232808052082
 2300.0      49.3674495923296
 2400.0      49.4062788756920
 2500.0      49.4405936269695
 2600.0      49.4710658248004
 2700.0      49.4982472019887
 2800.0      49.5225941157504
 2900.0      49.5444866296487
 3000.0      49.5642432941317
 3100.0      49.5821326970987
 3200.0      49.5983825653035
 3300.0      49.6131869916529
 3400.0      49.6267122161356
 3500.0      49.6391012815025
 3600.0      49.6504778068921
 3700.0      49.6609490651032
 3800.0      49.6706085064144
 3900.0      49.6795378397242
 4000.0      49.6878087574840
 4100.0      49.6954843723613
 4200.0      49.7026204193537
 4300.0      49.7092662660748
 4400.0      49.7154657653851
 4500.0      49.7212579778455
 4600.0      49.7266777862051
 4700.0      49.7317564199612
 4800.0      49.7365219047140
 4900.0      49.7409994483802
 5000.0      49.7452117742002
 5100.0      49.7491794087469
 5200.0      49.7529209317510
 5300.0      49.7564531934144
 5400.0      49.7597915039587
 5500.0      49.7629497993865
 5600.0      49.7659407868049
 5700.0      49.7687760721400
 5800.0      49.7714662726387
 5900.0      49.7740211161919
 6000.0      49.7764495292144
# V = 131.053000 (a.u.^3)
    5.0       0.0018984439994
  100.0      11.9056659678836
  200.0      22.8316864443069
  300.0      31.3808190850695
  400.0      37.1832534832675
  500.0      40.8640188819742
  600.0      43.2312416084041
  700.0      44.8084895258724
  800.0      45.8994499068152
  900.0      46.6802319173841
 1000.0      47.2559075334763
 1100.0      47.6913908306264
 1200.0      48.0281884515402
 1300.0      48.2936951348416
 1400.0      48.5065153385827
 1500.0      48.6796100492990
 1600.0      48.8222161743879
 1700.0      48.9410514458207
 1800.0      49.0410909843597
 1900.0      49.1260799406133
 2000.0      49.1988793657669
 2100.0      49.2617042375183
 2200.0      49.3162902545648
 2300.0      49.3640126615294
 2400.0      49.4059721897633
 2500.0      49.4430580836533
 2600.0      49.4759949170744
 2700.0      49.5053777821719
 2800.0      49.5316990292071
 2900.0      49.5553687933667
 3000.0      49.5767309016485
 3100.0      49.5960753086492
 3200.0      49.6136478990340
 3300.0      49.6296582740787
 3400.0      49.6442859817595
 3500.0      49.6576855355053
 3600.0      49.6699904831006
 3700.0      49.6813167254817
 3800.0      49.6917652391958
 3900.0      49.7014243217576
 4000.0      49.7103714530101
 4100.0      49.7186748456616
 4200.0      49.7263947428717
 4300.0      49.7335845089219
 4400.0      49.7402915498019
 4500.0      49.7465580933355
 4600.0      49.7524218527927
 4700.0      49.7579165934435
 4800.0      49.7630726179303
 4900.0      49.7679171834765
 5000.0      49.7724748616473
 5100.0      49.7767678495224
 5200.0      49.7808162396321
 5300.0      49.7846382547826
 5400.0      49.7882504528908
 5500.0      49.7916679061246
 5600.0      49.7949043579654
 5700.0      49.7979723612467
 5800.0      49.8008833997556
 5900.0      49.8036479955964
 6000.0      49.8062758041874
# V = 126.869000 (a.u.^3)
    5.0       0.0026410084521
  100.0      12.1822400818131
  200.0      22.4176456355672
  300.0      30.6638665550268
  400.0      36.5017486722029
  500.0      40.2984865110366
  600.0      42.7758889279052
  700.0      44.4413087178010
  800.0      45.5999609741716
  900.0      46.4324894737805
 1000.0      47.0480578369974
 1100.0      47.5146904158855
 1200.0      47.8761481989763
 1300.0      48.1614434678185
 1400.0      48.3903462292282
 1500.0      48.5766658648214
 1600.0      48.7302645344026
 1700.0      48.8583268258443
 1800.0      48.9661809784700
 1900.0      49.0578425682906
 2000.0      49.1363821889967
