# T (K)     Gibbs free energy (Ry.)
    6.0      -1.0061863659903
    6.0      -1.0169209156617
    6.0      -1.0278172933740
    6.0      -1.0388723922689
    6.0      -1.0500835458938
    6.0      -1.0614485168529
    6.0      -1.0729654982995
    6.0      -1.0846331132116
    6.0      -1.0964504182561
    6.0      -1.1084169327547
    6.0      -1.1205326533132
    6.0      -1.1327980982365
    6.0      -1.1452143620364
    6.0      -1.1577831504303
    6.0      -1.1705069384201
    6.0      -1.1833889659088
    6.0      -1.1964335078288
    6.0      -1.2096456777731
    6.0      -1.2230313023565
    6.0      -1.2365971772080
    6.0      -1.2503509757346
    6.0      -1.2643011170873
    6.0      -1.2784577017640
    6.0      -1.2925650523292
    6.0      -1.3064138101165
    6.0      -1.3203081049659
    6.0      -1.3343094869056
    6.0      -1.3484120159313
    6.0      -1.3625978898958
    6.0      -1.3768823871104
    6.0      -1.3912502426115
    6.0      -1.4057189691130
    6.0      -1.4202635889405
    6.0      -1.4349317694496
    7.0      -0.8062443473944
    7.0      -0.8063939238085
    7.0      -0.8074066284673
    7.0      -0.8094424658864
    7.0      -0.8124001441390
    7.0      -0.8161493403020
    7.0      -0.8205773629107
    7.0      -0.8255945134605
    7.0      -0.8311300823270
    7.0      -0.8371277560021
    7.0      -0.8435420056472
    7.0      -0.8503354461430
    7.0      -0.8574769454940
    7.0      -0.8649402454970
    7.0      -0.8727029508749
    7.0      -0.8807457783953
    7.0      -0.8890519806267
    7.0      -0.8976069087312
    7.0      -0.9063976683505
    7.0      -0.9154128485743
    7.0      -0.9246423077106
    7.0      -0.9340769970894
    7.0      -0.9437088204752
    7.0      -0.9535305192593
    7.0      -0.9635355782075
    7.0      -0.9737181481040
    7.0      -0.9840729780452
    7.0      -0.9945953644612
    7.0      -1.0052811121221
    7.0      -1.0161264899629
    7.0      -1.0271282153809
    7.0      -1.0382834243731
    7.0      -1.0495896567212
    7.0      -1.0610448554113
    7.0      -1.0726473573161
    7.0      -1.0843958976300
    7.0      -1.0962896220401
    7.0      -1.1083281001029
    7.0      -1.1205113542623
    7.0      -1.1328398966069
    7.0      -1.1453147577761
    7.0      -1.1579375942794
    7.0      -1.1707106888820
    7.0      -1.1836371594421
    7.0      -1.1967210214031
    7.0      -1.2099672345441
    7.0      -1.2233817107027
    7.0      -1.2369711805785
    7.0      -1.2507430960551
    7.0      -1.2647063811982
    7.0      -1.2786567348100
    7.0      -1.2924218978632
    7.0      -1.3062430133273
    7.0      -1.3201697981392
    7.0      -1.3341972518468
    7.0      -1.3483102965241
    7.0      -1.3625212184048
    7.0      -1.3768175810583
    7.0      -1.3912134895265
    7.0      -1.4056879308854
    7.0      -1.4202808691684
    8.0      -0.7954850618211
    8.0      -0.7956329584289
    8.0      -0.7966382352263
    8.0      -0.7986612106300
    8.0      -0.8016023716830
    8.0      -0.8053327307539
    8.0      -0.8097403119836
    8.0      -0.8147357901520
    8.0      -0.8202486552801
    8.0      -0.8262227008543
    8.0      -0.8326124539658
    8.0      -0.8393805536092
    8.0      -0.8464958727599
    8.0      -0.8539321436214
    8.0      -0.8616669522976
    8.0      -0.8696809879051
    8.0      -0.8779574699073
    8.0      -0.8864817093200
    8.0      -0.8952407666384
    8.0      -0.9042231803453
    8.0      -0.9134187517169
    8.0      -0.9228183699981
    8.0      -0.9324138702072
    8.0      -0.9421979176336
    8.0      -0.9521639138873
    8.0      -0.9623059184062
    8.0      -0.9726185792696
    8.0      -0.9830970812892
    8.0      -0.9937371063544
    8.0      -1.0045347863690
    8.0      -1.0154866874929
    8.0      -1.0265897764728
    8.0      -1.0378414031173
    8.0      -1.0492392982956
    8.0      -1.0607815577486
    8.0      -1.0724666470890
    8.0      -1.0842934008156
    8.0      -1.0962610361057
    8.0      -1.1083691683365
    8.0      -1.1206178365237
    8.0      -1.1330075279784
    8.0      -1.1455392469916
    8.0      -1.1582145236788
    8.0      -1.1710355555318
    8.0      -1.1840052571897
    8.0      -1.1971273506268
    8.0      -1.2104066444228
    8.0      -1.2238489521942
    8.0      -1.2374608098451
    8.0      -1.2512500397862
    8.0      -1.2650563519771
    8.0      -1.2787399492403
    8.0      -1.2924882641044
    8.0      -1.3063408815327
    8.0      -1.3202936188713
    8.0      -1.3343337823924
    8.0      -1.3484710533858
    8.0      -1.3626955302371
    8.0      -1.3770183020461
    8.0      -1.3914218877985
    8.0      -1.4059393989711
    9.0      -0.7847767608407
    9.0      -0.7849231163274
    9.0      -0.7859214644089
    9.0      -0.7879322716446
    9.0      -0.7908577094334
    9.0      -0.7945700890298
    9.0      -0.7989581371539
    9.0      -0.8039328973197
    9.0      -0.8094240580200
    9.0      -0.8153755205072
    9.0      -0.8217418690709
    9.0      -0.8284857694025
    9.0      -0.8355761015898
    9.0      -0.8429865919438
    9.0      -0.8506948107392
    9.0      -0.8586814240234
    9.0      -0.8669296218813
    9.0      -0.8754246801839
    9.0      -0.8841536198752
    9.0      -0.8931049337743
    9.0      -0.9022683736868
    9.0      -0.9116347733266
    9.0      -0.9211959065598
    9.0      -0.9309443722968
    9.0      -0.9408734986274
    9.0      -0.9509772642968
    9.0      -0.9612502290538
    9.0      -0.9716874803662
    9.0      -0.9822845930536
    9.0      -0.9930375799903
    9.0      -1.0039428765554
    9.0      -1.0149973038068
    9.0      -1.0261980487597
    9.0      -1.0375426613164
    9.0      -1.0490290325874
    9.0      -1.0606554008751
    9.0      -1.0724203396049
    9.0      -1.0843227720618
    9.0      -1.0963619773343
    9.0      -1.1085376058909
    9.0      -1.1208497029891
    9.0      -1.1332987469429
    9.0      -1.1458856677993
    9.0      -1.1586119367874
    9.0      -1.1714796116079
    9.0      -1.1844913940906
    9.0      -1.1976508336655
    9.0      -1.2109624176309
    9.0      -1.2244316344034
    9.0      -1.2380652693261
    9.0      -1.2517403086793
    9.0      -1.2653450972472
    9.0      -1.2790218062651
