# T (K)      fittedC_V_V (J K^-1 mol^-1)
# V= 188.616000 (a.u.^3)
 3400.0      49.7011811819740
 3500.0      49.7284340302074
 3600.0      49.7175907162674
 3700.0      49.7173044691563
 3800.0      49.7418282302164
 3900.0      49.6940042595291
 4000.0      49.7613569456933
 4100.0      49.6863559047297
 4200.0      49.7469592171966
 4300.0      49.7225361720928
 4400.0      49.7544268551274
 4500.0      49.4709238279255
 4600.0      50.7570677345715
 4700.0      45.8368657150999
 4800.0      64.2602967163528
 4900.0      -5.1888312363332
 5000.0     -53.6836902401587
 5100.0      62.2608337725726
 5200.0      52.5103621211153
 5300.0      55.3534281553594
 5400.0      47.5242539391003
 5500.0      54.4322560179343
 5600.0      50.3508143342242
 5700.0      56.3579732051080
 5800.0      47.3046234647582
 5900.0      57.6186118609274
 6000.0      68.2545796279401
# V= 181.910636 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2206646260160
  200.0      34.6631589416481
  300.0      40.0126628632894
  400.0      44.2165979347523
  500.0      45.8651388323270
  600.0      47.0634515228694
  700.0      47.7440918586225
  800.0      48.2254283573364
  900.0      48.5530591342004
 1000.0      48.7943391300810
 1100.0      48.9725292252427
 1200.0      49.1093656137035
 1300.0      49.2169515798381
 1400.0      49.3008576298911
 1500.0      49.3699335023693
 1600.0      49.4256458426496
 1700.0      49.4716140707213
 1800.0      49.5104791913318
 1900.0      49.5422169171243
 2000.0      49.5695111925176
 2100.0      49.5931683143490
 2200.0      49.6133806558119
 2300.0      49.6305410060357
 2400.0      49.6435859696448
 2500.0      49.6571541189681
 2600.0      49.6709066691082
 2700.0      49.6738886441771
 2800.0      49.6910864108336
 2900.0      49.6900371397391
 3000.0      49.6970263786994
 3100.0      49.7093530050262
 3200.0      49.7026954821950
 3300.0      49.7254871417458
 3400.0      49.7016407801485
 3500.0      49.7288206757508
 3600.0      49.7180530916917
 3700.0      49.7178070596281
 3800.0      49.7422498793028
 3900.0      49.6946667950168
 4000.0      49.7617581275448
 4100.0      49.6871058116296
 4200.0      49.7474698042600
 4300.0      49.7231930808223
 4400.0      49.7549545301588
 4500.0      49.4726731080466
 4600.0      50.7534630625995
 4700.0      45.8538658429144
 4800.0      64.2002042640715
 4900.0      -4.9581398147783
 5000.0     -53.2418229158367
 5100.0      62.2046823809826
 5200.0      52.5095798918997
 5300.0      55.3372383868118
 5400.0      47.5373301921021
 5500.0      54.4081466305317
 5600.0      50.3672466098496
 5700.0      56.3283490682944
 5800.0      47.3250808270870
 5900.0      57.5886880713368
 6000.0      68.1725548943939
# V= 181.165596 (a.u.^3)
    0.0       0.0000000000000
