# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
 2200.00      -1.0240112686766
 2300.00      -1.0344559735895
 2400.00      -1.0450652331563
 2500.00      -1.0558322361242
 2600.00      -1.0667507136894
 2700.00      -1.0778148748939
 2800.00      -1.0890193483057
 2900.00      -1.1003591529132
 3000.00      -1.1118296368838
 3100.00      -1.1234264628511
 3200.00      -1.1351455747217
 3300.00      -1.1469831598907
 3400.00      -1.1589356493728
 3500.00      -1.1709996577211
 3600.00      -1.1831720209909
 3700.00      -1.1954497302452
 3800.00      -1.2078299454263
 3900.00      -1.2203099833215
 4000.00      -1.2328872679841
 4100.00      -1.2455594011537
 4200.00      -1.2583240391354
 4300.00      -1.2711790092791
 4400.00      -1.2841222140059
 4500.00      -1.2971516174842
 4600.00      -1.3102653357196
 4700.00      -1.3234615458854
 4800.00      -1.3367384378507
 4900.00      -1.3500944425813
 5000.00      -1.3634776240985
 5100.00      -1.3768634374397
 5200.00      -1.3903152719332
 5300.00      -1.4038455135236
 5400.00      -1.4174516737985
 5500.00      -1.4311285701468
 5600.00      -1.4448769358415
 5700.00      -1.4586963176175
 5800.00      -1.4725860771586
 5900.00      -1.4865426178294
 6000.00      -1.5005701730421
# V= 183.4007171717172
    0.00      -0.8721453300955
  100.00      -0.8723973453391
  200.00      -0.8738083149023
  300.00      -0.8764337008958
  400.00      -0.8800783410283
  500.00      -0.8845613105642
  600.00      -0.8897453368573
  700.00      -0.8955280192168
  800.00      -0.9018314990054
  900.00      -0.9085950994926
 1000.00      -0.9157704184956
 1100.00      -0.9233180507382
 1200.00      -0.9312053422099
 1300.00      -0.9394048226945
 1400.00      -0.9478930799952
 1500.00      -0.9566499296240
 1600.00      -0.9656578007030
 1700.00      -0.9749012610229
 1800.00      -0.9843666525821
 1900.00      -0.9940418046979
 2000.00      -1.0039158036598
 2100.00      -1.0139788098366
 2200.00      -1.0242219076590
 2300.00      -1.0346369810804
 2400.00      -1.0452166103257
 2500.00      -1.0559539857366
 2600.00      -1.0668428395595
 2700.00      -1.0778773816814
 2800.00      -1.0890522420898
 2900.00      -1.1003624399505
 3000.00      -1.1118033248760
 3100.00      -1.1233705601761
 3200.00      -1.1350600897856
 3300.00      -1.1468681022274
 3400.00      -1.1587910281595
 3500.00      -1.1708254841331
 3600.00      -1.1829683053771
 3700.00      -1.1952164840239
 3800.00      -1.2075671804610
 3900.00      -1.2200177108649
 4000.00      -1.2325655019933
 4100.00      -1.2452081529772
 4200.00      -1.2579433239513
 4300.00      -1.2707688397562
 4400.00      -1.2836826033857
 4500.00      -1.2966825822655
 4600.00      -1.3097668898975
 4700.00      -1.3229337030591
 4800.00      -1.3361812172886
 4900.00      -1.3495078530580
 5000.00      -1.3628667528941
 5100.00      -1.3762357758797
 5200.00      -1.3896716447472
 5300.00      -1.4031856225101
 5400.00      -1.4167753114605
 5500.00      -1.4304357587060
 5600.00      -1.4441674183320
 5700.00      -1.4579701260142
 5800.00      -1.4718429179742
 5900.00      -1.4857825510381
 6000.00      -1.4997925967708
# V= 182.6556767676768
    0.00      -0.8729270787624
  100.00      -0.8731748490076
  200.00      -0.8745698022310
  300.00      -0.8771726672609
  400.00      -0.8807917585165
  500.00      -0.8852476898426
  600.00      -0.8904038626933
  700.00      -0.8961582038430
  800.00      -0.9024330302843
  900.00      -0.9091677671024
 1000.00      -0.9163140753021
 1100.00      -0.9238325904133
 1200.00      -0.9316906864104
 1300.00      -0.9398609126766
 1400.00      -0.9483198710732
 1500.00      -0.9570473877969
 1600.00      -0.9660258999198
 1700.00      -0.9752399814342
 1800.00      -0.9846759792638
 1900.00      -0.9943217266021
 2000.00      -1.0041663130192
 2100.00      -1.0141999015289
 2200.00      -1.0244135786880
 2300.00      -1.0347992302331
 2400.00      -1.0453494380076
 2500.00      -1.0560573939397
 2600.00      -1.0669168313272
 2700.00      -1.0779219609056
 2800.00      -1.0890674140629
 2900.00      -1.1003482101563
 3000.00      -1.1117597002175
 3100.00      -1.1232975482262
 3200.00      -1.1349576981577
 3300.00      -1.1467363396395
 3400.00      -1.1586299029890
 3500.00      -1.1706350067095
 3600.00      -1.1827484852298
 3700.00      -1.1949673317276
 3800.00      -1.2072887070261
 3900.00      -1.2197099267120
 4000.00      -1.2322284201751
